SITE_ID,DEPTHMAX,2007 catchment data.PCT_BARREN_BSN,2007 catchment data.PCT_DEVELOPED_BSN,2007 catchment data.PCT_FOREST_BSN,2007 catchment data.PCT_SHRUBLAND_BSN,2007 catchment data.PCT_GRASS_BSN,catchment_Forestall,2007 catchment data.PCT_AGRIC_BSN,2007 catchment data.PCT_WETLAND_BSN,2007 buffer data.PCT_DEVELOPED_BUFR,2007 buffer data.PCT_BARREN_BUFR,2007 buffer data.PCT_FOREST_BUFR,2007 buffer data.PCT_SHRUBLAND_BUFR,2007 buffer data.PCT_GRASS_BUFR,buffer_forest_all,2007 buffer data.PCT_AGRIC_BUFR,2007 buffer data.PCT_WETLAND_BUFR,NUT_REG,Residence time,Catchment Area (km2),Lake Area (Km2),Relative Catchment Size,LON_DD,LAT_DD,ELEV_PT,Table1.CL_PPM
NLA06608-1007,7,0,15.9,25.6,0.4,16.2,42.2,36,0.1,21.6,0,19.3,0.4,0.5,20.2,37,0.3,VI,0.34,16.53105868,1.265766874,13.06011322,-83.77648752,38.93435896,295.58,6.178
NLA06608-1008,8.2,4,0,0,1.6,68.7,70.3,1.7,8.9,0,6.5,0,4.8,45.7,50.5,1.6,16.5,V,3.7,4.740139307,1.482739359,3.196879666,-112.3069538,47.88008342,1258.03,0.471
NLA06608-1010,16,0.2,10.4,66.7,1.6,0.3,68.6,13.4,4.9,16.1,0.1,39.8,0.2,0,40,4.2,0.1,XIV,0.24,3994.248035,3.823324525,1044.705467,-73.28915784,41.44985958,30.71,25.76
NLA06608-1012,2.5,0,3.5,11.8,0.1,0.4,12.3,83,0.2,2.7,0,11.5,0,0,11.5,68.7,1,IX,0.36,9.044292003,0.106494952,84.92695506,-93.85323148,40.39202891,270.07,2.238
NLA06608-1014,21.1,0.3,46.3,12.3,0.2,0.7,13.2,9.4,19,42.7,0,4.8,0,0.1,4.9,0,4.6,VII,2.39,10.76808509,1.200881001,8.966821093,-83.84598941,42.58198097,291.26,108.166
NLA06608-1015,2.7,0,5.6,0.2,0,1.5,1.7,80.4,1.7,9.5,0,0.1,0,4.7,4.8,23,7.2,VI,0.5,31.70312852,3.626213352,8.742764267,-94.66049019,43.13964644,372.61,29.68
NLA06608-1016,2.9,0,13.5,59.4,0,25.3,84.7,0.1,0,2.3,0,42.3,0,22.8,65.1,0,0,IX,0.07,19.61847466,0.272097894,72.10079568,-96.55655629,35.87344908,265.63,43.03
NLA06608-1018,1.1,0,0.7,73.5,1.3,0.2,75,0,2.4,0.9,0,55.6,0,0,55.6,0,3.1,VIII,0.47,1.873892311,0.420609615,4.455181822,-90.98970016,47.66725682,511.99,0.112
NLA06608-1022,2,0,2.5,1.5,0,37.4,38.9,31.4,2.2,0,0,0,0,25.5,25.5,27.2,2.6,V,0.93,4.657094567,0.140827771,33.06943321,-99.05940629,47.13645291,570.1,21.524
NLA06608-1024,2.8,0,0,72.7,0,4.5,77.2,0,2.1,0,0,69.8,0,6.6,76.4,0,2,VI,1.28,0.242038661,0.047154969,5.132834697,-99.71392205,48.8960231,625.92,3.602
NLA06608-1034,9,2.5,37.3,20.3,0.2,2.5,23,3.7,21.5,36.7,1.5,0.9,0,0,0.9,0,32.3,VII,0.92,22.2438005,0.112223888,198.2091415,-83.3105724,42.74496123,301.57,81.774
NLA06608-1035,2.7,0,5.1,0,0,2.7,2.7,72.8,3.5,6.7,0,0,0,4.5,4.5,25.7,9.7,VI,0.95,24.79921261,0.928149531,26.71898415,-94.69023855,43.30580348,386.6,26.641
NLA06608-1036,4.5,0,9.6,0,0,0,0,74.3,3.3,10.9,0,1.4,0,0,1.4,43.1,3.8,IX,0.55,1.098935393,0.118442708,9.278202192,-95.2899994,39.01484504,250.08,31.018
NLA06608-1037,8.1,4,24.1,26.5,0,0,26.5,30.1,13.6,5.3,4.1,26,0,0,26,13.4,18.8,XIV,0.03,127.4844893,2.162564885,58.9505962,-74.13720525,40.30650105,0,40.023
NLA06608-1038,5.5,0,0,88.1,2,0.2,90.3,0,0,0,0,54.8,0,0,54.8,0,0,VIII,0.92,10.03622197,0.751845091,13.34878965,-91.60874473,47.76285371,484.34,1.188
NLA06608-1039,4.6,1.9,4.3,47.6,1.3,2.8,51.7,30.4,3.2,7.2,0,51.9,0,0.6,52.5,13.2,5.3,IX,1.01,2.6712,0.168007882,15.89925406,-84.47502308,33.29231012,244,3.74
NLA06608-1041,19.5,0,2.8,0,58,0.5,58.5,38.1,0,0.2,0.5,1.2,48.9,0,50.1,0.3,0.5,III,3.12,131.0381668,0.751873962,174.2820917,-119.5926045,47.72869709,559.27,347.008
NLA06608-1044,3.6,0.3,8.6,58.6,2.8,2.7,64.1,23.8,1,3.4,0,19.3,2.7,0.1,22.1,1.6,5.2,IX,0.02,84947.02498,168.1929547,505.0569754,-87.94670174,34.83840643,126.19,9.961
NLA06608-1045,49.6,0,5.3,42.6,7.8,0.5,50.9,31.5,1.9,9.1,0,7.7,1.6,0.3,9.6,0.7,2.2,VII,2.19,450.6713375,45.64910063,9.872512958,-77.14037466,42.49353258,217.44,24.52
NLA06608-1047,17.4,0.1,7,40.2,8.8,3.6,52.6,19.3,16.8,1.6,1.9,14.6,0.7,0.5,15.8,0.2,22.8,IX,0.89,7797.757931,456.5068995,17.08135833,-94.30727333,31.19359518,49.99,10.418
NLA06608-1052,7.7,0.1,3.5,0.3,0,44.7,45,49.3,1.5,3.4,0,0.7,0,15.8,16.5,3.3,8,V,0.81,3602.058559,19.77978547,182.1080701,-99.18240152,39.61456971,527.53,85.792
NLA06608-1055,3.8,0,8.6,41.4,0,1.1,42.5,25.1,0,5.7,0,40.7,0,3.5,44.2,27.7,0,XI,0.61,0.374180733,0.103230291,3.624718378,-81.46928239,39.92081406,244.75,3.146
NLA06608-1056,8.4,0,10,51.5,0,1.8,53.3,33,0.3,16.1,0,34,0.2,1.6,35.8,5.9,3.2,XI,0.93,39.27204366,1.149874631,34.15332646,-91.45201074,38.08837452,271.02,7.189
NLA06608-1057,20.3,7.3,1.1,66.8,13,7.2,87,0,0.9,1.3,26.3,13,2.7,0.9,16.6,0,5.6,II,0.31,523.9060946,18.16322738,28.84432836,-121.094003,47.26690206,678.81,0.522
NLA06608-1058,16.4,2.4,0.8,86.8,1.8,0.4,89,0,0.2,0.3,0.1,22.7,0.1,0.1,22.9,0,1.3,II,5.15,100.202521,4.771466455,21.00036162,-122.2142097,42.36491565,1510.93,0.414
NLA06608-1059,5,0,6.2,29.8,1.2,1.4,32.4,39.4,15.5,2.2,0,0.5,0,0,0.5,0.9,0.8,VII,0.46,15511.6574,539.8861144,28.7313509,-88.41583313,44.00551584,227.64,19.37
NLA06608-1060,1.8,0,6.1,61.8,0,0,61.8,22.9,0,3.8,0,60.8,0,0,60.8,24.1,0,IX,0.35,0.428501808,0.051543501,8.313401296,-88.83968274,37.66794161,132.18,4.374
NLA06608-1070,4.2,0,5.2,1.1,0,3.2,4.3,72.3,5,3.3,0,0,0,0.6,0.6,16.2,4.2,VI,1.24,23.27427049,2.562104237,9.08404512,-97.23731774,46.09726783,330.05,16.709
NLA06608-1073,29,51.9,0,23.5,14.9,7.1,45.5,0,0.1,0,15.7,36.3,20.1,0,56.4,0,1,II,1.66,9.592514295,0.243012032,39.47341297,-117.2723703,45.22936379,2393.93,0.133
NLA06608-1075,2.6,0,4.4,44,2.1,15.4,61.5,0.5,7.6,5.8,0,37.1,0.8,10.6,48.5,0,10.6,VII,1.66,0.857476162,0.229750308,3.732208977,-89.47240376,45.35264891,467.27,1.454
NLA06608-1083,7.9,0,2.4,0.1,0,21.5,21.6,70.9,1,0.3,0,0.3,0.4,4,4.7,17.4,17.1,V,0.72,69.91538279,2.844633033,24.57799722,-104.5793379,39.99374059,1544.86,70.215
NLA06608-1086,2.6,0,2.8,0,0,63.1,63.1,2.6,1.3,2,0,0,0,15.5,15.5,0,0.9,V,1.12,2.503540786,0.444142637,5.636794528,-100.0458254,47.34437749,586.23,174.092
NLA06608-1087,2.8,0.2,5.2,82.1,0,3.5,85.6,4.3,0,3.7,0,75.4,0,4.7,80.1,5.1,0,IX,0.31,0.650448714,0.043931461,14.80598867,-82.33960673,35.05636423,294.39,1.501
NLA06608-1089,12.3,0,0,79.7,7.3,3.4,90.4,1,0.6,0,0,19.7,0,1.1,20.8,2.2,1.6,II,3.41,77.40217539,6.040886892,12.81304828,-114.4032969,47.92615582,1128.1,1.33
NLA06608-1091,4.3,0.1,3,0.1,0.9,53.9,54.9,28.1,2.9,0.9,0,0,0,3.2,3.2,1.9,0.6,V,1.51,1223.154329,16.23508654,75.34017918,-99.56622833,46.64554759,581.54,128.72
NLA06608-1096,2.5,0,1.7,1.8,0.5,82.4,84.7,8.8,3.9,0.9,0,3.7,0,17,20.7,0,33.8,V,0.04,26630.14709,0.5897622,45154.0419,-98.6667271,42.80283231,458.42,1.629
NLA06608-1100,8,0,58.1,21.1,0.8,4.3,26.2,8.9,0.7,51.1,0,6,0,0.3,6.3,3.8,1.7,IX,1.12,11.61533445,0.558672963,20.79093713,-94.76922848,39.03618262,251,78.766
NLA06608-1101,3.4,0,30.6,38.9,0,0.7,39.6,0,5.4,28.5,0,16,0,0,16,0,3.8,VIII,0.52,5.819602438,1.28792843,4.518575957,-74.46409963,41.16921419,360.99,61.445
NLA06608-1102,13.4,0,0,70.8,5.3,0,76.1,0,0,0,0,71,5.7,0,76.7,0,0,VIII,3.35,0.438064855,0.117956182,3.713793102,-91.80243774,48.04272711,422.34,0.162
NLA06608-1103,12,0.1,8.5,7.6,0,1.1,8.7,82,0.3,27.4,0.2,14.3,0,2.6,16.9,12.1,0.3,VI,0.67,2540.508993,3.679788005,690.3954765,-83.14039964,40.20925528,257.81,13.491
